source_platform,listing_url,listing_id,broker_reference,permit_number,property_number,plot_number,building,unit,cpid,source,freshness,confidence,verified_by,bridge_status,missing_bridge_fields
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-canal-bay-15110869.html,15110869,,,,,,,CPID-HASH-d26e6443fb281bb7,Secondary Listings LINKS EXCEL.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-churchill-towers-churchill-residency-tower-15056202.html,15056202,,,,,Churchill Tower,,CPID-HASH-92cdf90e7950bb16,Secondary Listings LINKS EXCEL.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-elite-business-bay-residence-14841310.html,14841310,,,,,Elite Residence,,CPID-HASH-62f0145ac557d786,Secondary Listings LINKS EXCEL.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-hamilton-tower-15076105.html,15076105,,,,,Hamilton Tower,,CPID-HASH-648844edbae1eadd,Secondary Listings LINKS EXCEL.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-urban-oasis-15202811.html,15202811,,,,,Urban Oasis,,CPID-HASH-1515248e35587d42,Secondary Listings LINKS EXCEL.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-downtown-dubai-burj-crown-14765665.html,14765665,,,,,Burj Crown,,CPID-HASH-c348b5e7e65a91a7,Secondary Listings LINKS EXCEL.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-jumeirah-village-triangle-green-park-15084843.html,15084843,,,,,Green Park,,CPID-HASH-72f69eab48aede7c,Secondary Listings LINKS EXCEL.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-mohammed-bin-rashid-city-district-one-residences-14-14834151.html,14834151,,,,,Residences 14,,CPID-HASH-bd6c6b4e50dac0fe,Secondary Listings LINKS EXCEL.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-mohammed-bin-rashid-city-sobha-hartland-sobha-creek-vistas-grande-15048637.html,15048637,,,,,Sobha Creek Vistas Grande,,CPID-HASH-4d5bf82e433a5006,Secondary Listings LINKS EXCEL.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-mohammed-bin-rashid-city-sobha-hartland-sobha-creek-vistas-tower-b-14801121.html,14801121,,,,,Sobha reek Vista Tower B,,CPID-HASH-b5c43a94421b9b0d,Secondary Listings LINKS EXCEL.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/townhouse-for-rent-dubai-mudon-arabella-townhouses-arabella-townhouses-1-15243869.html#,15243869,,,,,Arabella Townhouses,,CPID-HASH-308700d8c521f187,Secondary Listings LINKS EXCEL.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-furjan-north-village-quortaj-15150803.html,15150803,,,,,Quortaj,,CPID-HASH-79090646569afe85,Secondary Listings LINKS EXCEL.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
propertyfinder.ae,,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,,0,bridge_import,invalid_bridge,public_bridge_reference
bayut.com,http://bayut.com/property/details-12978546.html,12978546,,,,,,,CPID-HASH-afc22293ec38f74c,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,,,,,,,,,CPID-HASH-2366e0eeccb55f3d,WhatsApp ChatStorage.sqlite,2026-06-27,0,system_derived,invalid_bridge,public_bridge_reference
bayut.com,https://www.bayut.com/en/property/details-13818665.html,13818665,,,,,,,CPID-HASH-9d7821559ba1fdf1,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/l/6p18cX11,6p18cX11,,,,,,,CPID-HASH-1df960bc39d4e07f,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/l/NNi2miZB,NNi2miZB,,,,,,,CPID-HASH-65f8f6da2b61ffb8,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/l/R4R0O8we,R4R0O8we,,,,,,,CPID-HASH-8b39580acb045a2c,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/l/UUeLYc39,UUeLYc39,,,,,,,CPID-HASH-58d350234afdbcf9,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/13305405/5eb32172-9b6c-469d-861a-536e1cbd349e,32172,,,,,,,CPID-HASH-0c6359940e3b1243,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property-market-analysis/tru-estimate,,,,,,,,CPID-HASH-2366e0eeccb55f3d,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-11353397.html,11353397,,,,,,,CPID-HASH-51be5ed087ed3d0f,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-12329394.html,12329394,,,,,,,CPID-HASH-3db34857f0a5603f,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-12332752.html,12332752,,,,,,,CPID-HASH-08ba54fd8ed2655e,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-12448505.html,12448505,,,,,,,CPID-HASH-4216966dfddbd24b,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-12563817.html,12563817,,,,,,,CPID-HASH-07c4613be1dc4fbf,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-12685587.html,12685587,,,,,,,CPID-HASH-767b45a66becbd67,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-12692810.html,12692810,,,,,,,CPID-HASH-0b5d02d10d785ba9,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-12725875.html,12725875,,,,,,,CPID-HASH-0d24ddfdd9ec99bc,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-12771848.html,12771848,,,,,,,CPID-HASH-76e200e465e7e772,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-12817219.html,12817219,,,,,,,CPID-HASH-e59d86c116084764,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-12835135.html,12835135,,,,,,,CPID-HASH-9058e101c766426a,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-12841097.html,12841097,,,,,,,CPID-HASH-c738929c12a602ff,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-12857256.html,12857256,,,,,,,CPID-HASH-3ecb25a77fc780ae,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-12877482.html,12877482,,,,,,,CPID-HASH-045d3a324ff00cb9,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-12887590.html,12887590,,,,,,,CPID-HASH-7181d9137e765134,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-12896479.html,12896479,,,,,,,CPID-HASH-5d597de086e059d8,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-12940296.html,12940296,,,,,,,CPID-HASH-3e451e17434eb6c8,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-12964947.html,12964947,,,,,,,CPID-HASH-1e651d01a988e979,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13005330.html,13005330,,,,,,,CPID-HASH-abf481e867e6f1ab,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13005778.html,13005778,,,,,,,CPID-HASH-e5783d68221965bd,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13024077.html,13024077,,,,,,,CPID-HASH-297fe4272f463dd9,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13027653.html,13027653,,,,,,,CPID-HASH-7d2c03df13f92848,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13073821.html,13073821,,,,,,,CPID-HASH-2ce3be0bd4b38fb3,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13101974.html,13101974,,,,,,,CPID-HASH-69312200565c91f5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13130415.html,13130415,,,,,,,CPID-HASH-36af600f79a2f7eb,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13136896.html,13136896,,,,,,,CPID-HASH-3d75478371ae9484,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13157287.html,13157287,,,,,,,CPID-HASH-e5977972b27950fc,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13157631.html,13157631,,,,,,,CPID-HASH-acc1815e4ff4eada,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13278265.html,13278265,,,,,,,CPID-HASH-611f69f3e41ba90d,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13282106.html,13282106,,,,,,,CPID-HASH-83ea9b7509ca66c3,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13289864.html,13289864,,,,,,,CPID-HASH-d620c5996d9797d0,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13297182.html,13297182,,,,,,,CPID-HASH-79cbdde8fc2e3a9d,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13340593.html,13340593,,,,,,,CPID-HASH-92bea681ea6db48a,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13425266.html,13425266,,,,,,,CPID-HASH-9bcfbee9dab27dd5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13438148.html,13438148,,,,,,,CPID-HASH-bbce6d0919c8dd5e,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13503638.html,13503638,,,,,,,CPID-HASH-31242445397443c4,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13552655.html,13552655,,,,,,,CPID-HASH-8b8bccd3fa272765,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13601540.html,13601540,,,,,,,CPID-HASH-f6bcfdd8891f9442,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13645270.html,13645270,,,,,,,CPID-HASH-0473e4bfef6caa99,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13675253.html,13675253,,,,,,,CPID-HASH-253d8edc96062941,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13680392.html,13680392,,,,,,,CPID-HASH-ee1e682a3dde24ae,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13825327.html,13825327,,,,,,,CPID-HASH-7fe1c641be9e906f,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13923696.html,13923696,,,,,,,CPID-HASH-c084297c1c4e9c82,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13923746.html,13923746,,,,,,,CPID-HASH-6f677e821ca5d49f,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-13971976.html,13971976,,,,,,,CPID-HASH-a49d3ff2e9089a02,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-14110811.html,14110811,,,,,,,CPID-HASH-d662aaa15fda0057,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-14331812.html,14331812,,,,,,,CPID-HASH-06ec48ce3c152a10,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-14709637.html,14709637,,,,,,,CPID-HASH-bf36a7422be1951f,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-14716488.html,14716488,,,,,,,CPID-HASH-bc6a9bdabda7a01a,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-14783257.html,14783257,,,,,,,CPID-HASH-4aaaa2e0801bf38d,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-14801221.html,14801221,,,,,,,CPID-HASH-2218c815e01eddd7,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-14809425.html,14809425,,,,,,,CPID-HASH-780a07a36ff39856,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-14887800.html,14887800,,,,,,,CPID-HASH-658de14fa7dd1be2,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/property/details-14924691.html,14924691,,,,,,,CPID-HASH-34714bd96c6c663a,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
dubizzle.com,https://dubizzle.com/s/DaBFuky,DaBFuky,,,,,,,CPID-HASH-e8d63696558da016,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
dubizzle.com,https://dubizzle.com/s/DaBGtHT,DaBGtHT,,,,,,,CPID-HASH-333f048346c061f3,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
dubizzle.com,https://dubizzle.com/s/DaBIpR6,DaBIpR6,,,,,,,CPID-HASH-1253a5db79365c28,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
dubizzle.com,https://dubizzle.com/s/DaBIzLO,DaBIzLO,,,,,,,CPID-HASH-4d264f433c22d8b5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
dubizzle.com,https://dubizzle.com/s/DaxkZg,DaxkZg,,,,,,,CPID-HASH-6112038cb283e4e9,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
dubizzle.com,https://dubizzle.com/s/DfBloJS,DfBloJS,,,,,,,CPID-HASH-2f636899aff86f92,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
dubizzle.com,https://dubizzle.com/s/DfBoFgB,DfBoFgB,,,,,,,CPID-HASH-702b7aa07c6a7f76,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
dubizzle.com,https://dubizzle.com/s/DfBoSK8,DfBoSK8,,,,,,,CPID-HASH-2ec4cb16074e641a,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
dubizzle.com,https://dubizzle.com/s/DiBL6eP,DiBL6eP,,,,,,,CPID-HASH-c1085d62812e2f39,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
dubizzle.com,https://www.dubizzle.com/blog/property/awards-2025/dubai/#dubai,dubai,,,,,,,CPID-HASH-46c98adf312c9c0b,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,0,system_derived,invalid_bridge,public_bridge_reference
propertyfinder.ae,,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,0,system_derived,invalid_bridge,public_bridge_reference
propertyfinder.ae,,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,0,system_derived,invalid_bridge,public_bridge_reference
propertyfinder.ae,,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,0,system_derived,invalid_bridge,public_bridge_reference
propertyfinder.ae,,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,0,system_derived,invalid_bridge,public_bridge_reference
propertyfinder.ae,,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,0,system_derived,invalid_bridge,public_bridge_reference
propertyfinder.ae,,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,0,system_derived,invalid_bridge,public_bridge_reference
propertyfinder.ae,https://propertyfinder.ae/to/15243869,15243869,,,,,,,CPID-HASH-00b0a9751eef9338,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://propertyfinder.ae/to/15700197,15700197,,,,,,,CPID-HASH-c286d6d97bcf9d97,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/agent/306990,306990,,,,,,,CPID-HASH-faef90c177d893b0,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/agent/saeed-aladly-325662,325662,,,,,,,CPID-HASH-1024a06f76c526a4,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/new-projects/al-barari/lunaria-al-barari,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/new-projects/beeah-group/khalid-bin-sultan-city,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/new-projects/beyond/arancia-yards,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/new-projects/damac-properties/capri-phase-2-by-damac,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/new-projects/emaar-properties/arabian-ranches-lll-elie-saab-ll,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/new-projects/emaar-properties/avarra-by-palace,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/new-projects/emaar-properties/creek-bay,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/new-projects/emaar-properties/orchid-at-creek-beach,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/new-projects/emaar-properties/salva-by-emaar,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/new-projects/emaar-properties/vida-residences-hillside,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/new-projects/imtiaz-developments/raw-district,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/new-projects/nakheel/villa-blue-horizon,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/new-projects/object-1-contemporary-development/tetris-tower,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/new-projects/pdp/nakheel/podium-villas,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/new-projects/sobha-real-estate-llc/sobha-coraline-beach-residences,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/new-projects/true-future/future-residence,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-al-wasl-al-wasl-road-al-wasl-villas-15956213.html,15956213,,,,,,,CPID-HASH-a69d95946697414c,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-business-bay-tiger-sky-tower-15901205.html,15901205,,,,,,,CPID-HASH-c23ae04c9a609e8f,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-city-walk-northline-northline-1-14887426.html,14887426,,,,,,,CPID-HASH-8f99fe0825df6f9d,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-damac-hills-naia-golf-terrace-at-akoya-golf-terrace-b-15528965.html,15528965,,,,,,,CPID-HASH-c64da9f8c6405a6e,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-downtown-dubai-burj-lake-hotel-the-address-downtown-14320767.html,14320767,,,,,,,CPID-HASH-4f7d4c68827c6b31,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-downtown-dubai-burj-lake-hotel-the-address-downtown-14773989.html,14773989,,,,,,,CPID-HASH-b468de485061ba50,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-downtown-dubai-burj-lake-hotel-the-address-downtown-14997951.html,14997951,,,,,,,CPID-HASH-604743f8301acf11,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-downtown-dubai-burj-lake-hotel-the-address-downtown-15356085.html,15356085,,,,,,,CPID-HASH-aa70cd6db3596119,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
