sha256,canonical_candidate,duplicate_path,size_bytes,category
1ab50ba04cd2d11db1c93cd10afe86c541141f91c43b29a7dff8863f9c22f4a4,AIOS/KnowledgeBase/Operations_Corpus/text/NOC__Developer_eNOC_freehold_transfer.txt,AIOS_KNOWLEDGE_CONTROL/10_ARCHIVE/duplicate_merges/group_019_DLD__Electronic_No_Objection_Certification_eNOC/Users__hassanka__Downloads__AIOS__deployment__hosted-backend__AIOS__KnowledgeBase__Operations_Corpus__text__DLD__Electronic_No_Objection_Certification_eNOC.txt,2227,validation_reporting
1ab50ba04cd2d11db1c93cd10afe86c541141f91c43b29a7dff8863f9c22f4a4,AIOS/KnowledgeBase/Operations_Corpus/text/NOC__Developer_eNOC_freehold_transfer.txt,AIOS_KNOWLEDGE_CONTROL/10_ARCHIVE/duplicate_merges/group_054_NOC__Developer_eNOC_freehold_transfer/Users__hassanka__Downloads__AIOS__deployment__hosted-backend__AIOS__KnowledgeBase__Operations_Corpus__text__NOC__Developer_eNOC_freehold_transfer.txt,2227,validation_reporting
50d88435f8568f3da96b4aff08f1db5101ab4cdd19b44dcd750d4e48ad969253,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Sale_of_Mortgaged_Property.txt,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Sale_of_Mortgaged_Property.txt,6287,property_intelligence
50d88435f8568f3da96b4aff08f1db5101ab4cdd19b44dcd750d4e48ad969253,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Sale_of_Mortgaged_Property.txt,AIOS/KnowledgeBase/raw_data/txt/50d88435f856__DLD__Sale_of_Mortgaged_Property.txt,6287,property_intelligence
50d88435f8568f3da96b4aff08f1db5101ab4cdd19b44dcd750d4e48ad969253,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Sale_of_Mortgaged_Property.txt,AIOS/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Sale_of_Mortgaged_Property.txt,6287,property_intelligence
50d88435f8568f3da96b4aff08f1db5101ab4cdd19b44dcd750d4e48ad969253,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Sale_of_Mortgaged_Property.txt,AIOS_KNOWLEDGE_CONTROL/04_WEBSITE_AND_APP/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Sale_of_Mortgaged_Property.txt,6287,property_intelligence
50d88435f8568f3da96b4aff08f1db5101ab4cdd19b44dcd750d4e48ad969253,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Sale_of_Mortgaged_Property.txt,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Operations_Corpus/text/DLD__Sale_of_Mortgaged_Property.txt,6287,property_intelligence
50d88435f8568f3da96b4aff08f1db5101ab4cdd19b44dcd750d4e48ad969253,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Sale_of_Mortgaged_Property.txt,AIOS_KNOWLEDGE_CONTROL/10_ARCHIVE/duplicate_merges/group_028_DLD__Sale_of_Mortgaged_Property/Users__hassanka__Downloads__AIOS__deployment__hosted-backend__AIOS__KnowledgeBase__Operations_Corpus__text__DLD__Sale_of_Mortgaged_Property.txt,6287,property_intelligence
ecc52df1d6fd288968f4e1150d0e37c4f3628ec903e41c0ef6c4704cd59ac5f8,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Property_Sale_Registration.txt,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Property_Sale_Registration.txt,4718,property_intelligence
ecc52df1d6fd288968f4e1150d0e37c4f3628ec903e41c0ef6c4704cd59ac5f8,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Property_Sale_Registration.txt,AIOS/KnowledgeBase/raw_data/txt/ecc52df1d6fd__DLD__Property_Sale_Registration.txt,4718,property_intelligence
ecc52df1d6fd288968f4e1150d0e37c4f3628ec903e41c0ef6c4704cd59ac5f8,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Property_Sale_Registration.txt,AIOS/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Property_Sale_Registration.txt,4718,property_intelligence
ecc52df1d6fd288968f4e1150d0e37c4f3628ec903e41c0ef6c4704cd59ac5f8,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Property_Sale_Registration.txt,AIOS_KNOWLEDGE_CONTROL/04_WEBSITE_AND_APP/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Property_Sale_Registration.txt,4718,property_intelligence
ecc52df1d6fd288968f4e1150d0e37c4f3628ec903e41c0ef6c4704cd59ac5f8,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Property_Sale_Registration.txt,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Operations_Corpus/text/DLD__Property_Sale_Registration.txt,4718,property_intelligence
ecc52df1d6fd288968f4e1150d0e37c4f3628ec903e41c0ef6c4704cd59ac5f8,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Property_Sale_Registration.txt,AIOS_KNOWLEDGE_CONTROL/10_ARCHIVE/duplicate_merges/group_024_DLD__Property_Sale_Registration/Users__hassanka__Downloads__AIOS__deployment__hosted-backend__AIOS__KnowledgeBase__Operations_Corpus__text__DLD__Property_Sale_Registration.txt,4718,property_intelligence
4514f80f428cbb75ea88b556f84f309b34128cc700f8532cbb56622a751413e6,AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Issuance_of_a_Visa.txt,AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Issuance_of_a_Visa.txt,2613,general_aios
4514f80f428cbb75ea88b556f84f309b34128cc700f8532cbb56622a751413e6,AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Issuance_of_a_Visa.txt,AIOS/KnowledgeBase/raw_data/txt/4514f80f428c__GDRFA__Issuance_of_a_Visa.txt,2613,general_aios
4514f80f428cbb75ea88b556f84f309b34128cc700f8532cbb56622a751413e6,AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Issuance_of_a_Visa.txt,AIOS/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Issuance_of_a_Visa.txt,2613,general_aios
4514f80f428cbb75ea88b556f84f309b34128cc700f8532cbb56622a751413e6,AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Issuance_of_a_Visa.txt,AIOS_KNOWLEDGE_CONTROL/04_WEBSITE_AND_APP/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Issuance_of_a_Visa.txt,2613,general_aios
4514f80f428cbb75ea88b556f84f309b34128cc700f8532cbb56622a751413e6,AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Issuance_of_a_Visa.txt,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Operations_Corpus/text/GDRFA__Issuance_of_a_Visa.txt,2613,general_aios
4514f80f428cbb75ea88b556f84f309b34128cc700f8532cbb56622a751413e6,AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Issuance_of_a_Visa.txt,AIOS_KNOWLEDGE_CONTROL/10_ARCHIVE/duplicate_merges/group_031_GDRFA__Issuance_of_a_Visa/Users__hassanka__Downloads__AIOS__deployment__hosted-backend__AIOS__KnowledgeBase__Operations_Corpus__text__GDRFA__Issuance_of_a_Visa.txt,2613,knowledge_base
9fd859831a86cd48c6df8fb4f0c816bc7ad080735fd23f39e7639d52664b47fa,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Golden_Residency.txt,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Golden_Residency.txt,9884,general_aios
9fd859831a86cd48c6df8fb4f0c816bc7ad080735fd23f39e7639d52664b47fa,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Golden_Residency.txt,AIOS/KnowledgeBase/raw_data/txt/9fd859831a86__ICP__Golden_Residency.txt,9884,general_aios
9fd859831a86cd48c6df8fb4f0c816bc7ad080735fd23f39e7639d52664b47fa,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Golden_Residency.txt,AIOS/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Golden_Residency.txt,9884,general_aios
9fd859831a86cd48c6df8fb4f0c816bc7ad080735fd23f39e7639d52664b47fa,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Golden_Residency.txt,AIOS_KNOWLEDGE_CONTROL/04_WEBSITE_AND_APP/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Golden_Residency.txt,9884,general_aios
9fd859831a86cd48c6df8fb4f0c816bc7ad080735fd23f39e7639d52664b47fa,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Golden_Residency.txt,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Operations_Corpus/text/ICP__Golden_Residency.txt,9884,general_aios
9fd859831a86cd48c6df8fb4f0c816bc7ad080735fd23f39e7639d52664b47fa,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Golden_Residency.txt,AIOS_KNOWLEDGE_CONTROL/10_ARCHIVE/duplicate_merges/group_043_ICP__Golden_Residency/Users__hassanka__Downloads__AIOS__deployment__hosted-backend__AIOS__KnowledgeBase__Operations_Corpus__text__ICP__Golden_Residency.txt,9884,knowledge_base
23991ab3813f5a97c56bf71da8c3d050884f0a3eba31072ca41b671ab93f4ac8,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Issuing_Residency_Permit.txt,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Issuing_Residency_Permit.txt,18061,general_aios
23991ab3813f5a97c56bf71da8c3d050884f0a3eba31072ca41b671ab93f4ac8,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Issuing_Residency_Permit.txt,AIOS/KnowledgeBase/raw_data/txt/23991ab3813f__ICP__Issuing_Residency_Permit.txt,18061,general_aios
23991ab3813f5a97c56bf71da8c3d050884f0a3eba31072ca41b671ab93f4ac8,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Issuing_Residency_Permit.txt,AIOS/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Issuing_Residency_Permit.txt,18061,general_aios
23991ab3813f5a97c56bf71da8c3d050884f0a3eba31072ca41b671ab93f4ac8,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Issuing_Residency_Permit.txt,AIOS_KNOWLEDGE_CONTROL/04_WEBSITE_AND_APP/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Issuing_Residency_Permit.txt,18061,general_aios
23991ab3813f5a97c56bf71da8c3d050884f0a3eba31072ca41b671ab93f4ac8,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Issuing_Residency_Permit.txt,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Operations_Corpus/text/ICP__Issuing_Residency_Permit.txt,18061,general_aios
23991ab3813f5a97c56bf71da8c3d050884f0a3eba31072ca41b671ab93f4ac8,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Issuing_Residency_Permit.txt,AIOS_KNOWLEDGE_CONTROL/10_ARCHIVE/duplicate_merges/group_045_ICP__Issuing_Residency_Permit/Users__hassanka__Downloads__AIOS__deployment__hosted-backend__AIOS__KnowledgeBase__Operations_Corpus__text__ICP__Issuing_Residency_Permit.txt,18061,knowledge_base
5feae2e8d3331f5847a6f482bd6fa4d18bbb3c57ade3ce7102f74ec7e09750df,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Complete_Initial_Procedures_Data.txt,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Complete_Initial_Procedures_Data.txt,3388,validation_reporting
5feae2e8d3331f5847a6f482bd6fa4d18bbb3c57ade3ce7102f74ec7e09750df,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Complete_Initial_Procedures_Data.txt,AIOS/KnowledgeBase/raw_data/txt/5feae2e8d333__DLD__Complete_Initial_Procedures_Data.txt,3388,validation_reporting
5feae2e8d3331f5847a6f482bd6fa4d18bbb3c57ade3ce7102f74ec7e09750df,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Complete_Initial_Procedures_Data.txt,AIOS/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Complete_Initial_Procedures_Data.txt,3388,validation_reporting
5feae2e8d3331f5847a6f482bd6fa4d18bbb3c57ade3ce7102f74ec7e09750df,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Complete_Initial_Procedures_Data.txt,AIOS_KNOWLEDGE_CONTROL/04_WEBSITE_AND_APP/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Complete_Initial_Procedures_Data.txt,3388,validation_reporting
5feae2e8d3331f5847a6f482bd6fa4d18bbb3c57ade3ce7102f74ec7e09750df,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Complete_Initial_Procedures_Data.txt,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Operations_Corpus/text/DLD__Complete_Initial_Procedures_Data.txt,3388,validation_reporting
5feae2e8d3331f5847a6f482bd6fa4d18bbb3c57ade3ce7102f74ec7e09750df,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Complete_Initial_Procedures_Data.txt,AIOS_KNOWLEDGE_CONTROL/10_ARCHIVE/duplicate_merges/group_017_DLD__Complete_Initial_Procedures_Data/Users__hassanka__Downloads__AIOS__deployment__hosted-backend__AIOS__KnowledgeBase__Operations_Corpus__text__DLD__Complete_Initial_Procedures_Data.txt,3388,validation_reporting
eee8e0cefa83e0cce5985f44910f77e978bbd44d355cfadb986b544717b0f331,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Amend_Initial_Procedures_Data.txt,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Amend_Initial_Procedures_Data.txt,3668,validation_reporting
eee8e0cefa83e0cce5985f44910f77e978bbd44d355cfadb986b544717b0f331,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Amend_Initial_Procedures_Data.txt,AIOS/KnowledgeBase/raw_data/txt/eee8e0cefa83__DLD__Amend_Initial_Procedures_Data.txt,3668,validation_reporting
eee8e0cefa83e0cce5985f44910f77e978bbd44d355cfadb986b544717b0f331,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Amend_Initial_Procedures_Data.txt,AIOS/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Amend_Initial_Procedures_Data.txt,3668,validation_reporting
eee8e0cefa83e0cce5985f44910f77e978bbd44d355cfadb986b544717b0f331,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Amend_Initial_Procedures_Data.txt,AIOS_KNOWLEDGE_CONTROL/04_WEBSITE_AND_APP/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Amend_Initial_Procedures_Data.txt,3668,validation_reporting
eee8e0cefa83e0cce5985f44910f77e978bbd44d355cfadb986b544717b0f331,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Amend_Initial_Procedures_Data.txt,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Operations_Corpus/text/DLD__Amend_Initial_Procedures_Data.txt,3668,validation_reporting
eee8e0cefa83e0cce5985f44910f77e978bbd44d355cfadb986b544717b0f331,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__Amend_Initial_Procedures_Data.txt,AIOS_KNOWLEDGE_CONTROL/10_ARCHIVE/duplicate_merges/group_014_DLD__Amend_Initial_Procedures_Data/Users__hassanka__Downloads__AIOS__deployment__hosted-backend__AIOS__KnowledgeBase__Operations_Corpus__text__DLD__Amend_Initial_Procedures_Data.txt,3668,validation_reporting
140ae648b22f4515319f97e2956030714e708a99f619ddcf3905566060445a4d,AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Residency_Visa.txt,AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Residency_Visa.txt,2720,general_aios
140ae648b22f4515319f97e2956030714e708a99f619ddcf3905566060445a4d,AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Residency_Visa.txt,AIOS/KnowledgeBase/raw_data/txt/140ae648b22f__GDRFA__Residency_Visa.txt,2720,general_aios
140ae648b22f4515319f97e2956030714e708a99f619ddcf3905566060445a4d,AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Residency_Visa.txt,AIOS/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Residency_Visa.txt,2720,general_aios
140ae648b22f4515319f97e2956030714e708a99f619ddcf3905566060445a4d,AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Residency_Visa.txt,AIOS_KNOWLEDGE_CONTROL/04_WEBSITE_AND_APP/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Residency_Visa.txt,2720,general_aios
140ae648b22f4515319f97e2956030714e708a99f619ddcf3905566060445a4d,AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Residency_Visa.txt,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Operations_Corpus/text/GDRFA__Residency_Visa.txt,2720,general_aios
140ae648b22f4515319f97e2956030714e708a99f619ddcf3905566060445a4d,AIOS/KnowledgeBase/Operations_Corpus/text/GDRFA__Residency_Visa.txt,AIOS_KNOWLEDGE_CONTROL/10_ARCHIVE/duplicate_merges/group_033_GDRFA__Residency_Visa/Users__hassanka__Downloads__AIOS__deployment__hosted-backend__AIOS__KnowledgeBase__Operations_Corpus__text__GDRFA__Residency_Visa.txt,2720,knowledge_base
724339282739ddb6dde3fd80594b6fff5fb9b9f927dd5cb47f1832916de23b0b,AIOS/KnowledgeBase/raw_data/txt/724339282739__OPENAI_MASTER_BRAIN_ONE_LINE.txt,AIOS/KnowledgeBase/raw_data/txt/724339282739__OPENAI_MASTER_BRAIN_ONE_LINE.txt,333,whatsapp_human_engine
724339282739ddb6dde3fd80594b6fff5fb9b9f927dd5cb47f1832916de23b0b,AIOS/KnowledgeBase/raw_data/txt/724339282739__OPENAI_MASTER_BRAIN_ONE_LINE.txt,_ORGANIZED_2026-06-24/01_AIOS_OPENAI_HANDOFFS/OPENAI_MASTER_BRAIN_ONE_LINE.txt,333,whatsapp_human_engine
3702ae25df2ac00161e661f951384211adb97e53ab7727a7199cb08ffb63b805,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__All_Services.txt,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__All_Services.txt,5674,validation_reporting
3702ae25df2ac00161e661f951384211adb97e53ab7727a7199cb08ffb63b805,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__All_Services.txt,AIOS/KnowledgeBase/raw_data/txt/3702ae25df2a__DLD__All_Services.txt,5674,validation_reporting
3702ae25df2ac00161e661f951384211adb97e53ab7727a7199cb08ffb63b805,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__All_Services.txt,AIOS/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/DLD__All_Services.txt,5674,validation_reporting
3702ae25df2ac00161e661f951384211adb97e53ab7727a7199cb08ffb63b805,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__All_Services.txt,AIOS_KNOWLEDGE_CONTROL/04_WEBSITE_AND_APP/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/DLD__All_Services.txt,5674,validation_reporting
3702ae25df2ac00161e661f951384211adb97e53ab7727a7199cb08ffb63b805,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__All_Services.txt,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Operations_Corpus/text/DLD__All_Services.txt,5674,validation_reporting
3702ae25df2ac00161e661f951384211adb97e53ab7727a7199cb08ffb63b805,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__All_Services.txt,AIOS_KNOWLEDGE_CONTROL/10_ARCHIVE/duplicate_merges/group_013_DLD__All_Services/Users__hassanka__Downloads__AIOS__deployment__hosted-backend__AIOS__KnowledgeBase__Operations_Corpus__text__DLD__All_Services.txt,5674,validation_reporting
f024b083bb3020a2386c64ca35ff0c2f81fd1ca93e4b2d3ede0b453bcd5dee24,AIOS/KnowledgeBase/Operations_Corpus/text/Mortgages__Sale_associated_with_initial_mortgage.txt,AIOS/KnowledgeBase/Operations_Corpus/text/Mortgages__Sale_associated_with_initial_mortgage.txt,6194,validation_reporting
f024b083bb3020a2386c64ca35ff0c2f81fd1ca93e4b2d3ede0b453bcd5dee24,AIOS/KnowledgeBase/Operations_Corpus/text/Mortgages__Sale_associated_with_initial_mortgage.txt,AIOS/KnowledgeBase/raw_data/txt/f024b083bb30__Mortgages__Sale_associated_with_initial_mortgage.txt,6194,validation_reporting
f024b083bb3020a2386c64ca35ff0c2f81fd1ca93e4b2d3ede0b453bcd5dee24,AIOS/KnowledgeBase/Operations_Corpus/text/Mortgages__Sale_associated_with_initial_mortgage.txt,AIOS/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/Mortgages__Sale_associated_with_initial_mortgage.txt,6194,validation_reporting
f024b083bb3020a2386c64ca35ff0c2f81fd1ca93e4b2d3ede0b453bcd5dee24,AIOS/KnowledgeBase/Operations_Corpus/text/Mortgages__Sale_associated_with_initial_mortgage.txt,AIOS_KNOWLEDGE_CONTROL/04_WEBSITE_AND_APP/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/Mortgages__Sale_associated_with_initial_mortgage.txt,6194,validation_reporting
f024b083bb3020a2386c64ca35ff0c2f81fd1ca93e4b2d3ede0b453bcd5dee24,AIOS/KnowledgeBase/Operations_Corpus/text/Mortgages__Sale_associated_with_initial_mortgage.txt,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Operations_Corpus/text/Mortgages__Sale_associated_with_initial_mortgage.txt,6194,validation_reporting
f024b083bb3020a2386c64ca35ff0c2f81fd1ca93e4b2d3ede0b453bcd5dee24,AIOS/KnowledgeBase/Operations_Corpus/text/Mortgages__Sale_associated_with_initial_mortgage.txt,AIOS_KNOWLEDGE_CONTROL/10_ARCHIVE/duplicate_merges/group_053_Mortgages__Sale_associated_with_initial_mortgage/Users__hassanka__Downloads__AIOS__deployment__hosted-backend__AIOS__KnowledgeBase__Operations_Corpus__text__Mortgages__Sale_associated_with_initial_mortgage.txt,6194,validation_reporting
33dd0bdcbea54474d1f15166c0da47f34f2e8d3059bb492750862cf21809dd4c,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__RVS_Complaint_Overview.txt,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__RVS_Complaint_Overview.txt,3811,validation_reporting
33dd0bdcbea54474d1f15166c0da47f34f2e8d3059bb492750862cf21809dd4c,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__RVS_Complaint_Overview.txt,AIOS/KnowledgeBase/Operations_Corpus/text/RERA__RVS_Complaint_Overview.txt,3811,validation_reporting
33dd0bdcbea54474d1f15166c0da47f34f2e8d3059bb492750862cf21809dd4c,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__RVS_Complaint_Overview.txt,AIOS/KnowledgeBase/raw_data/txt/33dd0bdcbea5__RERA__RVS_Complaint_Overview.txt,3811,validation_reporting
33dd0bdcbea54474d1f15166c0da47f34f2e8d3059bb492750862cf21809dd4c,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__RVS_Complaint_Overview.txt,AIOS/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/DLD__RVS_Complaint_Overview.txt,3811,validation_reporting
33dd0bdcbea54474d1f15166c0da47f34f2e8d3059bb492750862cf21809dd4c,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__RVS_Complaint_Overview.txt,AIOS/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/RERA__RVS_Complaint_Overview.txt,3811,validation_reporting
33dd0bdcbea54474d1f15166c0da47f34f2e8d3059bb492750862cf21809dd4c,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__RVS_Complaint_Overview.txt,AIOS_KNOWLEDGE_CONTROL/04_WEBSITE_AND_APP/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/DLD__RVS_Complaint_Overview.txt,3811,validation_reporting
33dd0bdcbea54474d1f15166c0da47f34f2e8d3059bb492750862cf21809dd4c,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__RVS_Complaint_Overview.txt,AIOS_KNOWLEDGE_CONTROL/04_WEBSITE_AND_APP/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/RERA__RVS_Complaint_Overview.txt,3811,validation_reporting
33dd0bdcbea54474d1f15166c0da47f34f2e8d3059bb492750862cf21809dd4c,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__RVS_Complaint_Overview.txt,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Operations_Corpus/text/DLD__RVS_Complaint_Overview.txt,3811,validation_reporting
33dd0bdcbea54474d1f15166c0da47f34f2e8d3059bb492750862cf21809dd4c,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__RVS_Complaint_Overview.txt,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Operations_Corpus/text/RERA__RVS_Complaint_Overview.txt,3811,validation_reporting
33dd0bdcbea54474d1f15166c0da47f34f2e8d3059bb492750862cf21809dd4c,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__RVS_Complaint_Overview.txt,AIOS_KNOWLEDGE_CONTROL/10_ARCHIVE/duplicate_merges/group_025_DLD__RVS_Complaint_Overview/Users__hassanka__Downloads__AIOS__deployment__hosted-backend__AIOS__KnowledgeBase__Operations_Corpus__text__DLD__RVS_Complaint_Overview.txt,3811,validation_reporting
33dd0bdcbea54474d1f15166c0da47f34f2e8d3059bb492750862cf21809dd4c,AIOS/KnowledgeBase/Operations_Corpus/text/DLD__RVS_Complaint_Overview.txt,AIOS_KNOWLEDGE_CONTROL/10_ARCHIVE/duplicate_merges/group_062_RERA__RVS_Complaint_Overview/Users__hassanka__Downloads__AIOS__deployment__hosted-backend__AIOS__KnowledgeBase__Operations_Corpus__text__RERA__RVS_Complaint_Overview.txt,3811,validation_reporting
77624b828da968176c65687ae2a680aecb52efa40a0e6be0d420790dba977c79,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Green_Residency.txt,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Green_Residency.txt,6932,general_aios
77624b828da968176c65687ae2a680aecb52efa40a0e6be0d420790dba977c79,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Green_Residency.txt,AIOS/KnowledgeBase/raw_data/txt/77624b828da9__ICP__Green_Residency.txt,6932,general_aios
77624b828da968176c65687ae2a680aecb52efa40a0e6be0d420790dba977c79,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Green_Residency.txt,AIOS/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Green_Residency.txt,6932,general_aios
77624b828da968176c65687ae2a680aecb52efa40a0e6be0d420790dba977c79,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Green_Residency.txt,AIOS_KNOWLEDGE_CONTROL/04_WEBSITE_AND_APP/deployment/hosted-backend/AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Green_Residency.txt,6932,general_aios
77624b828da968176c65687ae2a680aecb52efa40a0e6be0d420790dba977c79,AIOS/KnowledgeBase/Operations_Corpus/text/ICP__Green_Residency.txt,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Operations_Corpus/text/ICP__Green_Residency.txt,6932,general_aios
