source_platform,listing_url,listing_id,broker_reference,permit_number,property_number,plot_number,building_name,unit_number,canonical_property_id,confidence,source_updated_at,created_at,community,project_name,size_clues,price_clues,resolver_record_id,owner_contact_available,source_file,source_sheet,row_number,normalized_url,slug_clues,raw_payload_json,bridge_classification,bridge_id
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-astoria-residence-14735355.html,14735355,,,,,Astoria Residence,,CPID-HASH-5fccc7daf4f469b2,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:50+00:00,JVC,Astoria Residence,1017,849000,,NO,Secondary Listings LINKS EXCEL.xlsx,Sheet1,9,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-astoria-residence-14735355.html,apartment for sale dubai jumeirah village circle astoria residence,"{""source_platform"": ""propertyfinder.ae"", ""listing_url"": ""https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-astoria-residence-14735355.html"", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Astoria Residence"", ""unit_number"": """", ""community"": ""JVC"", ""project_name"": ""Astoria Residence"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:50+00:00"", ""size_clues"": ""1017"", ""price_clues"": ""849000"", ""owner_contact_available"": ""NO"", ""source_file"": ""Secondary Listings LINKS EXCEL.xlsx"", ""source_sheet"": ""Sheet1"", ""row_number"": ""9"", ""raw_payload_json"": ""{\""\"": \""\"", \""Number of bed\"": \""1\"", \""Total SQFT Area\"": \""1017\"", \""Selling Price\"": \""849000\"", \""Location\"": \""Astoria Residence, JVC\"", \""LISTING TYPE\"": \""SALE\"", \""Property Link\"": \""https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-astoria-residence-14735355.html\"", \""_sheet_name\"": \""Sheet1\""}""}",partial_bridge,6bd008395c3ef6fa9e444a51
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-hills-estate-park-lane-14741065.html,14741065,,,,,Park Lane,,CPID-HASH-0d482748b5fcd5f0,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:50+00:00,Dubai Hills Estate,Park Lane,758,1740000,,NO,Secondary Listings LINKS EXCEL.xlsx,Sheet1,10,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-hills-estate-park-lane-14741065.html,apartment for sale dubai dubai hills estate park lane,"{""source_platform"": ""propertyfinder.ae"", ""listing_url"": ""https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-hills-estate-park-lane-14741065.html"", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Park Lane"", ""unit_number"": """", ""community"": ""Dubai Hills Estate"", ""project_name"": ""Park Lane"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:50+00:00"", ""size_clues"": ""758"", ""price_clues"": ""1740000"", ""owner_contact_available"": ""NO"", ""source_file"": ""Secondary Listings LINKS EXCEL.xlsx"", ""source_sheet"": ""Sheet1"", ""row_number"": ""10"", ""raw_payload_json"": ""{\""\"": \""\"", \""Number of bed\"": \""1\"", \""Total SQFT Area\"": \""758\"", \""Selling Price\"": \""1740000\"", \""Location\"": \""Park Lane , Dubai Hills Estate\"", \""LISTING TYPE\"": \""SALE\"", \""Property Link\"": \""https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-hills-estate-park-lane-14741065.html\"", \""_sheet_name\"": \""Sheet1\""}""}",partial_bridge,37823765600e829c8718267b
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-mohammed-bin-rashid-city-sobha-hartland-sobha-one-tower-a-14987873.html,14987873,,,,,Sobha Hartland,,CPID-HASH-e0ec1e7f94dacfa1,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:50+00:00,Tower A,Sobha One,1212,2749000,,NO,Secondary Listings LINKS EXCEL.xlsx,Sheet1,11,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-mohammed-bin-rashid-city-sobha-hartland-sobha-one-tower-a-14987873.html,apartment for sale dubai mohammed bin rashid city sobha hartland sobha one tower a,"{""source_platform"": ""propertyfinder.ae"", ""listing_url"": ""https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-mohammed-bin-rashid-city-sobha-hartland-sobha-one-tower-a-14987873.html"", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Sobha Hartland"", ""unit_number"": """", ""community"": ""Tower A"", ""project_name"": ""Sobha One"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:50+00:00"", ""size_clues"": ""1212"", ""price_clues"": ""2749000"", ""owner_contact_available"": ""NO"", ""source_file"": ""Secondary Listings LINKS EXCEL.xlsx"", ""source_sheet"": ""Sheet1"", ""row_number"": ""11"", ""raw_payload_json"": ""{\""\"": \""\"", \""Number of bed\"": \""2\"", \""Total SQFT Area\"": \""1212\"", \""Selling Price\"": \""2749000\"", \""Location\"": \""Sobha Hartland , Sobha One , Tower A\"", \""LISTING TYPE\"": \""SALE\"", \""Property Link\"": \""https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-mohammed-bin-rashid-city-sobha-hartland-sobha-one-tower-a-14987873.html\"", \""_sheet_name\"": \""Sheet1\""}""}",partial_bridge,1f1d96fb5fcc3f7e6057d00e
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-dubai-land-damac-sun-city-14941172.html,14941172,,,,,Damac,,CPID-HASH-a8d533a21960827b,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:50+00:00,Suncity,Damac,3324,3899900,,NO,Secondary Listings LINKS EXCEL.xlsx,Sheet1,12,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-dubai-land-damac-sun-city-14941172.html,townhouse for sale dubai dubai land damac sun city,"{""source_platform"": ""propertyfinder.ae"", ""listing_url"": ""https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-dubai-land-damac-sun-city-14941172.html"", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Damac"", ""unit_number"": """", ""community"": ""Suncity"", ""project_name"": ""Damac"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:50+00:00"", ""size_clues"": ""3324"", ""price_clues"": ""3899900"", ""owner_contact_available"": ""NO"", ""source_file"": ""Secondary Listings LINKS EXCEL.xlsx"", ""source_sheet"": ""Sheet1"", ""row_number"": ""12"", ""raw_payload_json"": ""{\""\"": \""\"", \""Number of bed\"": \""5\"", \""Total SQFT Area\"": \""3324\"", \""Selling Price\"": \""3899900\"", \""Location\"": \""Damac , Suncity\"", \""LISTING TYPE\"": \""SALE\"", \""Property Link\"": \""https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-dubai-land-damac-sun-city-14941172.html\"", \""_sheet_name\"": \""Sheet1\""}""}",partial_bridge,1756da794e8c1fe068359ef8
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/townhouse-for-rent-dubai-mudon-arabella-townhouses-arabella-townhouses-1-15243869.html#,15243869,,,,,Arabella Townhouses,,CPID-7f9f69f79ea5c7e8,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:50+00:00,Mudon,Arabella Townhouses,2015,210000 / Year,7f9f69f79ea5c7e8,NO,Secondary Listings LINKS EXCEL.xlsx,Sheet1,13,https://www.propertyfinder.ae/en/plp/rent/townhouse-for-rent-dubai-mudon-arabella-townhouses-arabella-townhouses-1-15243869.html,townhouse for rent dubai mudon arabella townhouses arabella townhouses,"{""source_platform"": ""propertyfinder.ae"", ""listing_url"": ""https://www.propertyfinder.ae/en/plp/rent/townhouse-for-rent-dubai-mudon-arabella-townhouses-arabella-townhouses-1-15243869.html#"", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Arabella Townhouses"", ""unit_number"": """", ""community"": ""Mudon"", ""project_name"": ""Arabella Townhouses"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:50+00:00"", ""size_clues"": ""2015"", ""price_clues"": ""210000 / Year"", ""owner_contact_available"": ""NO"", ""source_file"": ""Secondary Listings LINKS EXCEL.xlsx"", ""source_sheet"": ""Sheet1"", ""row_number"": ""13"", ""raw_payload_json"": ""{\""\"": \""\"", \""Number of bed\"": \""3\"", \""Total SQFT Area\"": \""2015\"", \""Selling Price\"": \""210,000 / Year\"", \""Location\"": \""Arabella Townhouses , Mudon\"", \""LISTING TYPE\"": \""RENT\"", \""Property Link\"": \""https://www.propertyfinder.ae/en/plp/rent/townhouse-for-rent-dubai-mudon-arabella-townhouses-arabella-townhouses-1-15243869.html#\"", \""_sheet_name\"": \""Sheet1\""}""}",partial_bridge,8cc95d47a00fe98a500591d5
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-al-jaddaf-o10-14684120.html,14684120,,,,,O Ten,,CPID-HASH-053edf1956d0cd1d,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:50+00:00,Al Jaddaf,O Ten,772,109000 / Year,,NO,Secondary Listings LINKS EXCEL.xlsx,Sheet1,14,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-al-jaddaf-o10-14684120.html,apartment for rent dubai al jaddaf o10,"{""source_platform"": ""propertyfinder.ae"", ""listing_url"": ""https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-al-jaddaf-o10-14684120.html"", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""O Ten"", ""unit_number"": """", ""community"": ""Al Jaddaf"", ""project_name"": ""O Ten"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:50+00:00"", ""size_clues"": ""772"", ""price_clues"": ""109000 / Year"", ""owner_contact_available"": ""NO"", ""source_file"": ""Secondary Listings LINKS EXCEL.xlsx"", ""source_sheet"": ""Sheet1"", ""row_number"": ""14"", ""raw_payload_json"": ""{\""\"": \""\"", \""Number of bed\"": \""1\"", \""Total SQFT Area\"": \""772\"", \""Selling Price\"": \""109,000 / Year\"", \""Location\"": \""O Ten , Al Jaddaf\"", \""LISTING TYPE\"": \""RENT\"", \""Property Link\"": \""https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-al-jaddaf-o10-14684120.html\"", \""_sheet_name\"": \""Sheet1\""}""}",partial_bridge,5f4b1e51793cd20c63500d36
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-urban-oasis-15202811.html,15202811,,,,,Urban Oasis,,CPID-HASH-1515248e35587d42,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:50+00:00,Business Bay,Urban Oasis,632,119000 / Year,,NO,Secondary Listings LINKS EXCEL.xlsx,Sheet1,15,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-urban-oasis-15202811.html,apartment for rent dubai business bay urban oasis,"{""source_platform"": ""propertyfinder.ae"", ""listing_url"": ""https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-urban-oasis-15202811.html"", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Urban Oasis"", ""unit_number"": """", ""community"": ""Business Bay"", ""project_name"": ""Urban Oasis"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:50+00:00"", ""size_clues"": ""632"", ""price_clues"": ""119000 / Year"", ""owner_contact_available"": ""NO"", ""source_file"": ""Secondary Listings LINKS EXCEL.xlsx"", ""source_sheet"": ""Sheet1"", ""row_number"": ""15"", ""raw_payload_json"": ""{\""\"": \""\"", \""Number of bed\"": \""1\"", \""Total SQFT Area\"": \""632\"", \""Selling Price\"": \""119,000 / Year\"", \""Location\"": \""Urban Oasis , Business Bay\"", \""LISTING TYPE\"": \""RENT\"", \""Property Link\"": \""https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-urban-oasis-15202811.html\"", \""_sheet_name\"": \""Sheet1\""}""}",partial_bridge,7b792d17568b3e438497c2d1
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-damac-hills-2-amargo-15302558.html,15302558,,,,,Amargo,,CPID-HASH-4094fb915c388c84,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:50+00:00,Damac Hills 2,Amargo,1895,2199999,,NO,Secondary Listings LINKS EXCEL.xlsx,Sheet1,16,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-damac-hills-2-amargo-15302558.html,townhouse for sale dubai damac hills amargo,"{""source_platform"": ""propertyfinder.ae"", ""listing_url"": ""https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-damac-hills-2-amargo-15302558.html"", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Amargo"", ""unit_number"": """", ""community"": ""Damac Hills 2"", ""project_name"": ""Amargo"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:50+00:00"", ""size_clues"": ""1895"", ""price_clues"": ""2199999"", ""owner_contact_available"": ""NO"", ""source_file"": ""Secondary Listings LINKS EXCEL.xlsx"", ""source_sheet"": ""Sheet1"", ""row_number"": ""16"", ""raw_payload_json"": ""{\""\"": \""ZAKI SALEH JAWICH\"", \""Number of bed\"": \""2\"", \""Total SQFT Area\"": \""1895\"", \""Selling Price\"": \""2199999\"", \""Location\"": \""Amargo , Damac Hills 2\"", \""LISTING TYPE\"": \""SALE\"", \""Property Link\"": \""https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-damac-hills-2-amargo-15302558.html\"", \""_sheet_name\"": \""Sheet1\""}""}",partial_bridge,cd77171e0828848b15440e59
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-binghatti-rose-15190451.html,15190451,,,,,Binghatti Rose,,CPID-HASH-a9f8933d8ed24d13,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:50+00:00,JVC,Binghatti Rose,962,1245000,,NO,Secondary Listings LINKS EXCEL.xlsx,Sheet1,17,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-binghatti-rose-15190451.html,apartment for sale dubai jumeirah village circle binghatti rose,"{""source_platform"": ""propertyfinder.ae"", ""listing_url"": ""https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-binghatti-rose-15190451.html"", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Binghatti Rose"", ""unit_number"": """", ""community"": ""JVC"", ""project_name"": ""Binghatti Rose"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:50+00:00"", ""size_clues"": ""962"", ""price_clues"": ""1245000"", ""owner_contact_available"": ""NO"", ""source_file"": ""Secondary Listings LINKS EXCEL.xlsx"", ""source_sheet"": ""Sheet1"", ""row_number"": ""17"", ""raw_payload_json"": ""{\""\"": \""\"", \""Number of bed\"": \""2\"", \""Total SQFT Area\"": \""962\"", \""Selling Price\"": \""1245000\"", \""Location\"": \""Binghatti Rose , JVC\"", \""LISTING TYPE\"": \""SALE\"", \""Property Link\"": \""https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-binghatti-rose-15190451.html\"", \""_sheet_name\"": \""Sheet1\""}""}",partial_bridge,1a0122f071ed638e9546b56b
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-production-city-impz-samana-lake-views-2-14663623.html,14663623,,,,,Saman lake Views 2,,CPID-HASH-5779d64712bcf9bd,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:50+00:00,IMPZ,Saman lake Views 2,1448,1470000,,NO,Secondary Listings LINKS EXCEL.xlsx,Sheet1,18,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-production-city-impz-samana-lake-views-2-14663623.html,apartment for sale dubai dubai production city impz samana lake views,"{""source_platform"": ""propertyfinder.ae"", ""listing_url"": ""https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-production-city-impz-samana-lake-views-2-14663623.html"", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Saman lake Views 2"", ""unit_number"": """", ""community"": ""IMPZ"", ""project_name"": ""Saman lake Views 2"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:50+00:00"", ""size_clues"": ""1448"", ""price_clues"": ""1470000"", ""owner_contact_available"": ""NO"", ""source_file"": ""Secondary Listings LINKS EXCEL.xlsx"", ""source_sheet"": ""Sheet1"", ""row_number"": ""18"", ""raw_payload_json"": ""{\""\"": \""\"", \""Number of bed\"": \""2\"", \""Total SQFT Area\"": \""1448\"", \""Selling Price\"": \""1470000\"", \""Location\"": \""Saman lake Views 2 , IMPZ\"", \""LISTING TYPE\"": \""SALE\"", \""Property Link\"": \""https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-production-city-impz-samana-lake-views-2-14663623.html\"", \""_sheet_name\"": \""Sheet1\""}""}",partial_bridge,a7491051a2af5a5c4c76c166
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-mohammed-bin-rashid-city-sobha-hartland-sobha-creek-vistas-tower-b-14801121.html,14801121,,,,,Sobha reek Vista Tower B,,CPID-HASH-b5c43a94421b9b0d,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:50+00:00,Sobha Hartland,Sobha reek Vista Tower B,490,80000 / Year,,NO,Secondary Listings LINKS EXCEL.xlsx,Sheet1,19,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-mohammed-bin-rashid-city-sobha-hartland-sobha-creek-vistas-tower-b-14801121.html,apartment for rent dubai mohammed bin rashid city sobha hartland sobha creek vistas tower b,"{""source_platform"": ""propertyfinder.ae"", ""listing_url"": ""https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-mohammed-bin-rashid-city-sobha-hartland-sobha-creek-vistas-tower-b-14801121.html"", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Sobha reek Vista Tower B"", ""unit_number"": """", ""community"": ""Sobha Hartland"", ""project_name"": ""Sobha reek Vista Tower B"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:50+00:00"", ""size_clues"": ""490"", ""price_clues"": ""80000 / Year"", ""owner_contact_available"": ""NO"", ""source_file"": ""Secondary Listings LINKS EXCEL.xlsx"", ""source_sheet"": ""Sheet1"", ""row_number"": ""19"", ""raw_payload_json"": ""{\""\"": \""\"", \""Number of bed\"": \""1\"", \""Total SQFT Area\"": \""490\"", \""Selling Price\"": \""80,000 / Year\"", \""Location\"": \""Sobha reek Vista Tower B , Sobha Hartland\"", \""LISTING TYPE\"": \""RENT\"", \""Property Link\"": \""https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-mohammed-bin-rashid-city-sobha-hartland-sobha-creek-vistas-tower-b-14801121.html\"", \""_sheet_name\"": \""Sheet1\""}""}",partial_bridge,4466e4b75876536ef83dff9e
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-motor-city-abbey-crescent-abbey-crescent-2-15196312.html,15196312,,,,,Abbey Cresent,,CPID-HASH-216203287e95eb34,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:50+00:00,Motor City,Abbey Cresent,1642,1800000,,NO,Secondary Listings LINKS EXCEL.xlsx,Sheet1,20,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-motor-city-abbey-crescent-abbey-crescent-2-15196312.html,apartment for sale dubai motor city abbey crescent abbey crescent,"{""source_platform"": ""propertyfinder.ae"", ""listing_url"": ""https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-motor-city-abbey-crescent-abbey-crescent-2-15196312.html"", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Abbey Cresent"", ""unit_number"": """", ""community"": ""Motor City"", ""project_name"": ""Abbey Cresent"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:50+00:00"", ""size_clues"": ""1642"", ""price_clues"": ""1800000"", ""owner_contact_available"": ""NO"", ""source_file"": ""Secondary Listings LINKS EXCEL.xlsx"", ""source_sheet"": ""Sheet1"", ""row_number"": ""20"", ""raw_payload_json"": ""{\""\"": \""AMR BURHANI\"", \""Number of bed\"": \""2\"", \""Total SQFT Area\"": \""1642\"", \""Selling Price\"": \""1800000\"", \""Location\"": \""Abbey Cresent , Motor City\"", \""LISTING TYPE\"": \""SALE\"", \""Property Link\"": \""https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-motor-city-abbey-crescent-abbey-crescent-2-15196312.html\"", \""_sheet_name\"": \""Sheet1\""}""}",partial_bridge,0f0d195f951d28c31de193ca
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-jumeirah-village-circle-sunset-gardens-15140677.html,15140677,,,,,Sunset Gardens,,CPID-HASH-5b36d32d2a5a7372,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:50+00:00,JVC,Sunset Gardens,3959,2799990,,NO,Secondary Listings LINKS EXCEL.xlsx,Sheet1,21,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-jumeirah-village-circle-sunset-gardens-15140677.html,villa for sale dubai jumeirah village circle sunset gardens,"{""source_platform"": ""propertyfinder.ae"", ""listing_url"": ""https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-jumeirah-village-circle-sunset-gardens-15140677.html"", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Sunset Gardens"", ""unit_number"": """", ""community"": ""JVC"", ""project_name"": ""Sunset Gardens"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:50+00:00"", ""size_clues"": ""3959"", ""price_clues"": ""2799990"", ""owner_contact_available"": ""NO"", ""source_file"": ""Secondary Listings LINKS EXCEL.xlsx"", ""source_sheet"": ""Sheet1"", ""row_number"": ""21"", ""raw_payload_json"": ""{\""\"": \""\"", \""Number of bed\"": \""3\"", \""Total SQFT Area\"": \""3959\"", \""Selling Price\"": \""2799990\"", \""Location\"": \""Sunset Gardens , JVC\"", \""LISTING TYPE\"": \""SALE\"", \""Property Link\"": \""https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-jumeirah-village-circle-sunset-gardens-15140677.html\"", \""_sheet_name\"": \""Sheet1\""}""}",partial_bridge,77f04b4c5a7ababa7a20edc8
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-hamilton-tower-15076105.html,15076105,,,,,Hamilton Tower,,CPID-HASH-648844edbae1eadd,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:50+00:00,Business Bay,Hamilton Tower,869,120000 / Year,,NO,Secondary Listings LINKS EXCEL.xlsx,Sheet1,22,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-hamilton-tower-15076105.html,apartment for rent dubai business bay hamilton tower,"{""source_platform"": ""propertyfinder.ae"", ""listing_url"": ""https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-hamilton-tower-15076105.html"", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Hamilton Tower"", ""unit_number"": """", ""community"": ""Business Bay"", ""project_name"": ""Hamilton Tower"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:50+00:00"", ""size_clues"": ""869"", ""price_clues"": ""120000 / Year"", ""owner_contact_available"": ""NO"", ""source_file"": ""Secondary Listings LINKS EXCEL.xlsx"", ""source_sheet"": ""Sheet1"", ""row_number"": ""22"", ""raw_payload_json"": ""{\""\"": \""\"", \""Number of bed\"": \""1\"", \""Total SQFT Area\"": \""869\"", \""Selling Price\"": \""120,000 / Year\"", \""Location\"": \""Hamilton Tower , Business Bay\"", \""LISTING TYPE\"": \""RENT\"", \""Property Link\"": \""https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-hamilton-tower-15076105.html\"", \""_sheet_name\"": \""Sheet1\""}""}",partial_bridge,a3d1a2fe7524c2b91cd06493
